id,duration,timeLoss,departLane
v539,216.00,181.30,E5_0
v519,214.00,179.23,E1_0
v521,209.00,174.07,E1_0
v544,203.00,168.22,E5_0
v541,212.00,177.05,E5_0
v520,213.00,178.01,E1_0
v523,205.00,169.94,E1_0
v546,199.00,164.04,E5_0
v543,208.00,172.95,E5_0
v522,209.00,173.82,E1_0
v525,200.00,165.62,E1_0
v524,204.00,169.53,E1_0
v548,196.00,161.01,E5_0
v545,204.00,168.84,E5_0
v549,196.00,160.87,E5_0
v547,201.00,165.95,E5_0
v949,43.00,4.39,E7_0
v921,44.00,4.92,E3_0
v922,44.00,5.41,E3_0
v950,44.00,5.02,E7_0
v923,43.00,4.77,E3_0
v951,44.00,4.97,E7_0
v924,44.00,5.33,E3_0
v952,44.00,5.11,E7_0
v526,244.00,209.53,E1_0
v527,242.00,207.01,E1_0
v551,217.00,182.20,E5_0
v550,220.00,185.53,E5_0
v528,241.00,206.44,E1_0
v561,239.00,203.96,E1_0
v553,213.00,178.07,E5_0
v552,216.00,181.27,E5_0
v563,220.00,185.27,E1_0
v562,240.00,204.78,E1_0
v556,206.00,171.10,E5_0
v554,212.00,177.05,E5_0
v565,218.00,183.05,E1_0
v564,220.00,184.89,E1_0
v566,217.00,182.60,E1_0
v590,202.00,166.88,E5_0
v555,211.00,175.94,E5_0
v567,214.00,178.81,E1_0
v592,197.00,162.51,E5_0
v568,213.00,178.41,E1_0
v589,207.00,171.84,E5_0
v569,210.00,174.72,E1_0
v594,193.00,158.25,E5_0
v571,205.00,170.55,E1_0
v591,203.00,167.72,E5_0
v570,210.00,174.80,E1_0
v596,173.00,138.11,E5_0
v593,198.00,163.55,E5_0
v598,168.00,132.92,E5_0
v977,43.00,4.51,E3_0
v1005,43.00,4.15,E7_0
v978,43.00,4.54,E3_0
v1006,43.00,4.75,E7_0
v979,43.00,4.77,E3_0
v1007,43.00,4.87,E7_0
v1008,44.00,5.34,E7_0
v573,246.00,210.95,E1_0
v572,250.00,214.67,E1_0
v600,207.00,171.97,E5_0
v595,240.00,204.88,E5_0
v575,243.00,208.19,E1_0
v574,246.00,211.06,E1_0
v602,203.00,167.95,E5_0
v597,219.00,184.03,E5_0
v578,219.00,184.39,E1_0
v576,243.00,208.18,E1_0
v604,199.00,163.66,E5_0
v599,214.00,178.83,E5_0
v579,218.00,183.11,E1_0
v577,243.00,208.02,E1_0
v601,209.00,174.54,E5_0
v606,195.00,160.38,E5_0
v581,214.00,178.97,E1_0
v580,218.00,182.82,E1_0
v603,205.00,170.31,E5_0
v608,191.00,156.11,E5_0
v582,213.00,177.90,E1_0
v583,211.00,175.84,E1_0
v617,206.00,171.52,E1_0
v609,191.00,156.16,E5_0
v605,202.00,166.74,E5_0
v584,209.00,173.69,E1_0
v611,171.00,136.11,E5_0
v607,198.00,162.76,E5_0
v618,205.00,169.95,E1_0
v980,87.00,48.72,E3_0
v1061,43.00,4.68,E7_0
v1033,43.00,4.45,E3_0
v1062,43.00,4.66,E7_0
v1034,43.00,4.64,E3_0
v1063,44.00,5.14,E7_0
v619,247.00,211.94,E1_0
v620,244.00,208.99,E1_0
v610,220.00,185.50,E5_0
v621,243.00,208.15,E1_0
v622,240.00,204.84,E1_0
v645,212.00,176.80,E5_0
v647,207.00,172.59,E5_0
v612,216.00,181.32,E5_0
v623,239.00,203.97,E1_0
v625,220.00,185.05,E1_0
v649,203.00,168.45,E5_0
v646,212.00,177.03,E5_0
v624,239.00,203.72,E1_0
v627,216.00,180.75,E1_0
v626,220.00,185.56,E1_0
v628,214.00,179.49,E1_0
v648,208.00,173.00,E5_0
v651,200.00,164.69,E5_0
v629,213.00,178.29,E1_0
v653,195.00,160.55,E5_0
v630,210.00,175.36,E1_0
v650,204.00,168.74,E5_0
v652,200.00,165.50,E5_0
v631,209.00,174.08,E1_0
v655,191.00,156.33,E5_0
v632,206.00,171.30,E1_0
v654,195.00,160.49,E5_0
v657,174.00,139.17,E5_0
v1036,85.00,46.66,E3_0
v1035,89.00,50.71,E3_0
v1064,87.00,48.65,E7_0
v1089,43.00,4.41,E3_0
v1117,43.00,4.83,E7_0
v1090,43.00,4.71,E3_0
v1118,44.00,5.18,E7_0
v633,249.00,214.46,E1_0
v659,212.00,177.46,E5_0
v634,247.00,211.72,E1_0
v656,237.00,202.52,E5_0
v635,246.00,211.48,E1_0
v636,244.00,208.78,E1_0
v661,209.00,173.74,E5_0
v658,218.00,183.40,E5_0
v637,243.00,208.35,E1_0
v663,205.00,170.55,E5_0
v639,220.00,184.89,E1_0
v673,215.00,180.47,E1_0
v638,244.00,209.05,E1_0
v665,200.00,165.23,E5_0
v660,215.00,179.74,E5_0
v662,210.00,175.63,E5_0
v640,221.00,185.97,E1_0
v667,196.00,161.19,E5_0
v674,215.00,179.75,E1_0
v664,206.00,171.28,E5_0
v676,210.00,175.34,E1_0
v675,214.00,178.81,E1_0
v701,192.00,157.20,E5_0
v677,209.00,174.66,E1_0
v666,202.00,167.27,E5_0
v678,206.00,171.22,E1_0
v702,193.00,158.03,E5_0
v668,198.00,163.12,E5_0
v704,174.00,139.58,E5_0
v1120,84.00,45.81,E7_0
v1092,84.00,45.35,E3_0
v1091,87.00,48.04,E3_0
v1119,89.00,50.24,E7_0
v1173,43.00,4.64,E7_0
v1145,44.00,5.46,E3_0
v1174,44.00,5.34,E7_0
v679,249.00,214.23,E1_0
v680,247.00,211.71,E1_0
v706,213.00,178.35,E5_0
v703,222.00,186.77,E5_0
v681,246.00,210.66,E1_0
v682,244.00,208.66,E1_0
v683,242.00,207.47,E1_0
v708,209.00,174.07,E5_0
v705,218.00,182.64,E5_0
v684,242.00,206.75,E1_0
v685,219.00,184.47,E1_0
v710,205.00,169.89,E5_0
v707,214.00,178.93,E5_0
v686,216.00,181.47,E1_0
v687,215.00,180.32,E1_0
v712,201.00,165.97,E5_0
v709,210.00,174.85,E5_0
v688,212.00,177.58,E1_0
v689,211.00,176.13,E1_0
v714,197.00,161.82,E5_0
v711,206.00,170.71,E5_0
v690,208.00,173.27,E1_0
v713,201.00,166.50,E5_0
v691,207.00,171.94,E1_0
v716,193.00,157.80,E5_0
v692,204.00,169.21,E1_0
v715,197.00,162.30,E5_0
v718,174.00,138.95,E5_0
v717,194.00,159.41,E5_0
v1147,84.00,45.75,E3_0
v1146,88.00,49.20,E3_0
v1176,83.00,44.26,E7_0
v1175,86.00,47.36,E7_0
v1148,84.00,45.50,E3_0
v1201,43.00,4.19,E3_0
v1229,44.00,5.13,E7_0
v694,244.00,208.99,E1_0
v693,248.00,212.62,E1_0
v720,214.00,179.25,E5_0
v719,217.00,182.00,E5_0
v696,241.00,206.09,E1_0
v695,244.00,208.86,E1_0
v722,210.00,175.21,E5_0
v721,213.00,178.23,E5_0
v731,220.00,185.55,E1_0
v729,241.00,205.71,E1_0
v730,240.00,205.47,E1_0
v724,206.00,170.99,E5_0
v723,209.00,174.05,E5_0
v732,218.00,183.32,E1_0
v733,217.00,182.35,E1_0
v758,202.00,167.16,E5_0
v757,205.00,170.15,E5_0
v734,214.00,179.26,E1_0
v736,210.00,175.19,E1_0
v760,198.00,163.03,E5_0
v759,201.00,166.06,E5_0
v735,213.00,178.04,E1_0
v738,206.00,170.90,E1_0
v762,194.00,158.90,E5_0
v761,197.00,162.04,E5_0
v737,209.00,173.82,E1_0
v764,174.00,139.15,E5_0
v763,194.00,158.91,E5_0
v1203,83.00,43.94,E3_0
v1202,86.00,46.95,E3_0
v1231,84.00,45.10,E7_0
v1230,87.00,48.61,E7_0
v1204,82.00,43.33,E3_0
v1232,83.00,44.45,E7_0
v740,246.00,210.89,E1_0
v739,250.00,214.78,E1_0
v742,242.00,207.37,E1_0
v766,213.00,178.18,E5_0
v765,216.00,180.74,E5_0
v741,245.00,210.50,E1_0
v744,238.00,203.09,E1_0
v768,209.00,174.08,E5_0
v767,212.00,177.33,E5_0
v743,241.00,206.35,E1_0
v746,219.00,184.12,E1_0
v770,205.00,169.87,E5_0
v769,208.00,173.21,E5_0
v745,238.00,203.31,E1_0
v748,214.00,179.10,E1_0
v772,201.00,165.91,E5_0
v771,204.00,168.97,E5_0
v747,218.00,183.19,E1_0
v750,210.00,174.90,E1_0
v774,197.00,161.74,E5_0
v773,200.00,164.76,E5_0
v749,213.00,177.95,E1_0
v752,205.00,170.65,E1_0
v775,195.00,160.56,E5_0
v776,193.00,157.75,E5_0
v751,209.00,173.91,E1_0
v778,173.00,138.49,E5_0
v777,192.00,157.48,E5_0
v1258,84.00,45.07,E3_0
v1257,87.00,48.11,E3_0
v1286,85.00,46.28,E7_0
v1285,88.00,49.10,E7_0
v1260,80.00,41.28,E3_0
v1259,83.00,43.99,E3_0
v1288,81.00,42.15,E7_0
v1287,84.00,45.22,E7_0
v785,249.00,214.45,E1_0
v786,247.00,212.19,E1_0
v779,216.00,180.76,E5_0
v780,213.00,177.73,E5_0
v787,245.00,210.37,E1_0
v788,243.00,208.01,E1_0
v813,211.00,176.53,E5_0
v814,208.00,173.34,E5_0
v789,241.00,206.29,E1_0
v790,239.00,203.86,E1_0
v816,204.00,169.51,E5_0
v791,239.00,204.51,E1_0
v815,208.00,172.76,E5_0
